32719	58864
17363	58858
37198	58856
32111	58854
10242	58847
46143	58847
23388	58845
1851	58836
13342	58835
61468	58831
37656	58825
25197	58824
10761	58821
9745	58813
13315	58811
47195	58805
45495	58800
19325	58798
14390	58793
58222	58772
3285	58766
23535	58762
44425	58746
34228	58739
1192	58734
29492	58733
842	58731
23525	58718
21396	58712
29243	58701
61813	58700
2209	58681
18214	58675
35202	58672
23463	58668
32335	58666
40874	58653
12011	58649
18803	58647
41286	58631
27400	58623
2391	58620
16549	58620
30257	58620
43135	58616
10293	58605
32073	58605
18596	58576
36382	58565
31299	58559
9460	58557
14974	58552
46109	58547
25691	58542
20512	58539
53844	58535
43680	58534
45209	58531
35360	58507
36666	58501
66408	58500
55908	58496
8403	58485
32365	58470
35765	58465
29860	58461
1945	58459
59278	58456
7866	58451
27906	58450
16729	58449
12905	58442
6385	58433
37815	58430
5891	58419
18320	58411
34561	58410
36940	58410
35764	58409
44837	58400
30333	58393
556	58388
32221	58387
48541	58369
44866	58364
38944	58360
44743	58354
50282	58347
45229	58346
26155	58345
25369	58334
20410	58325
46351	58321
30995	58320
5533	58319
6978	58311
24649	58301
56159	58289
40510	58285
18100	58273
3112	58269
39216	58265
15594	58262
38070	58257
49855	58257
31423	58250
22909	58249
4720	58246
2478	58243
7177	58231
52331	58231
37495	58194
20419	58180
36413	58174
39458	58170
49334	58159
48670	58156
28073	58142
29100	58139
13489	58137
44990	58129
44419	58128
45988	58110
40854	58108
2939	58107
28922	58107
34964	58103
5946	58102
21712	58102
1311	58092
18977	58089
9897	58088
8971	58086
17117	58086
26263	58086
22823	58080
23950	58076
51691	58075
5215	58061
50701	58057
5076	58050
36635	58037
19038	58031
32893	58031
21667	58030
27874	58016
42478	58012
6728	58010
18213	58007
12756	57991
43764	57991
23222	57989
7292	57985
49941	57976
20437	57974
24510	57972
36388	57972
56895	57971
11960	57966
41938	57961
8279	57958
21669	57957
33404	57957
6185	57954
45556	57950
1577	57948
27831	57934
626	57929
57921	57921
38232	57919
33897	57913
563	57905
20300	57904
10523	57900
26278	57894
22651	57892
10733	57886
33345	57877
8159	57873
11982	57871
33262	57866
13958	57862
29337	57861
32780	57852
45640	57848
38396	57846
45097	57826
44380	57822
8608	57817
53168	57811
40593	57799
12979	57792
34783	57771
40345	57770
28799	57763
35156	57740
5820	57726
42274	57724
30578	57716
13152	57713
27973	57705
25193	57703
35113	57701
42558	57698
9650	57697
29419	57685
40841	57680
14725	57679
39602	57675
38341	57662
56110	57657
19926	57655
37937	57654
50455	57653
6108	57651
35136	57638
27645	57635
29250	57625
35280	57615
38664	57615
27534	57610
33006	57609
23033	57605
18270	57604
39375	57602
3987	57596
31739	57582
34314	57580
9679	57569
37326	57569
19530	57563
35525	57560
30574	57534
41336	57529
8053	57522
32281	57515
54506	57511
17924	57510
26885	57502
34534	57493
55384	57490
24157	57486
20415	57459
40342	57459
9410	57452
44333	57450
42992	57447
36633	57434
11344	57433
20651	57431
38280	57424
26118	57420
3046	57415
44825	57411
12074	57408
27447	57402
13968	57369
28850	57368
10672	57365
16090	57348
47140	57346
9627	57342
50663	57337
24877	57329
36178	57318
42831	57314
34304	57312
7814	57298
34626	57297
18504	57279
46943	57278
47627	57268
17655	57262
36655	57259
65750	57254
24758	57249
49651	57239
43069	57238
844	57228
29743	57225
39814	57225
48164	57207
48020	57197
16551	57195
24523	57184
4421	57170
25098	57170
6217	57166
36293	57162
38393	57157
26193	57154
35067	57153
1126	57147
27636	57137
16522	57136
25288	57136
3025	57135
22786	57122
48637	57115
25084	57107
26166	57095
23268	57085
45261	57082
691	57078
44615	57077
52282	57075
36112	57074
11967	57069
9612	57068
32676	57057
40498	57047
50206	57042
35971	57039
29032	57037
41158	57026
34306	57022
18905	57019
29870	57009
29576	57008
45268	57008
22522	57007
49867	56986
45723	56980
42188	56979
19174	56970
35153	56968
58210	56967
27268	56952
41110	56920
32497	56919
50260	56919
24623	56918
14647	56901
38820	56901
40710	56895
39671	56891
18779	56887
37736	56887
23470	56880
30451	56880
695	56872
9934	56870
37518	56862
8833	56848
57598	56828
3487	56827
8135	56827
33102	56824
7442	56821
22819	56815
21793	56813
3418	56812
15469	56810
41518	56808
6275	56802
15086	56786
8798	56781
35057	56780
36297	56769
11240	56751
4439	56744
42774	56742
31626	56741
3300	56739
36775	56739
5030	56738
30606	56736
33002	56736
39431	56731
45370	56711
8735	56708
25657	56705
1539	56701
7399	56700
20172	56688
17209	56676
43510	56665
13546	56660
11148	56657
39405	56657
32794	56655
48977	56652
36054	56648
27130	56636
37020	56629
19689	56624
15864	56619
50291	56619
50478	56619
37047	56618
44159	56610
32645	56608
1427	56593
38277	56584
42426	56570
42923	56568
48841	56566
15882	56564
42956	56564
44245	56560
10136	56558
32394	56556
53712	56550
15159	56549
9194	56533
39738	56527
47317	56525
44572	56516
50620	56511
15554	56499
2821	56498
33972	56494
4230	56491
26012	56488
3952	56486
8163	56485
23780	56468
26111	56466
29974	56457
12109	56452
64868	56439
14455	56429
47846	56428
36195	56400
30874	56398
50517	56390
12852	56389
49159	56387
8732	56386
42031	56368
9692	56364
47661	56361
35647	56347
33993	56346
33290	56325
4465	56319
18097	56312
20286	56306
18422	56301
53135	56297
13229	56296
17261	56290
50871	56290
34108	56289
20426	56286
35408	56285
8590	56279
34382	56277
63641	56267
12070	56263
41602	56260
17532	56259
1993	56251
38512	56251
5831	56229
50933	56226
49265	56223
5006	56217
16347	56214
48790	56212
13017	56210
41542	56206
28063	56200
40695	56197
6885	56189
20217	56185
27160	56177
14450	56168
6749	56165
12400	56142
16734	56138
22017	56136
35428	56129
30435	56128
17193	56119
26177	56111
36925	56110
52550	56107
32524	56102
19435	56096
28093	56091
40368	56091
11896	56090
38940	56089
42842	56089
36465	56085
33871	56084
43560	56078
2327	56077
3632	56074
12968	56068
17684	56060
32769	56057
33776	56052
35398	56041
40945	56041
23850	56040
39587	56035
17937	56029
50684	56028
34049	56025
27836	56023
43817	56005
44778	56005
56357	56002
59996	55998
39140	55995
5672	55985
5054	55958
12516	55941
4027	55938
26262	55937
13115	55935
7964	55934
45063	55927
987	55919
29029	55914
39436	55914
42323	55912
44387	55911
16697	55908
23522	55903
15701	55892
44218	55892
11763	55874
31620	55871
46204	55862
48481	55858
12888	55844
2792	55841
18090	55839
49333	55828
14152	55823
16960	55820
23355	55814
7976	55810
37266	55809
37961	55809
51509	55809
2352	55790
39181	55785
37126	55780
39032	55780
27536	55778
51882	55772
34924	55770
39208	55762
46804	55745
32605	55729
12072	55728
49178	55723
5213	55718
2186	55715
5970	55699
17889	55691
93312	55691
5908	55690
36711	55687
35795	55685
60491	55683
35210	55674
40928	55673
31040	55669
44205	55665
36365	55663
46741	55660
62214	55649
28066	55645
1801	55644
16023	55642
11685	55639
890	55636
44250	55633
39896	55628
6125	55625
10057	55618
35715	55618
39696	55616
18732	55614
45205	55613
26011	55611
34937	55610
30679	55608
38620	55608
14950	55603
27989	55601
44577	55600
2758	55597
33136	55596
30700	55588
41460	55582
38061	55576
53577	55576
28427	55564
41863	55562
34916	55561
43345	55559
33611	55555
20420	55553
39332	55553
20408	55549
8318	55532
13824	55530
64150	55523
25527	55515
40080	55515
35758	55512
54112	55490
7183	55485
13313	55485
1458	55477
43564	55467
20843	55465
23604	55456
42626	55450
17500	55446
32883	55446
19677	55441
39309	55435
22734	55433
852	55429
244	55421
40196	55419
4493	55418
12292	55409
41984	55407
48623	55407
34755	55389
28851	55386
7585	55384
14656	55384
27197	55380
48040	55372
29632	55370
61405	55370
53035	55355
51256	55354
1542	55350
4107	55350
9914	55339
24807	55337
54479	55335
30538	55330
3472	55324
58697	55319
32970	55317
45034	55308
15335	55302
11373	55298
12069	55297
41717	55281
40740	55277
53131	55272
17381	55269
38348	55266
13093	55264
13406	55263
1788	55255
14934	55252
25941	55248
44621	55239
54123	55236
50019	55217
7623	55209
32405	55200
33819	55187
42680	55187
8885	55181
37300	55177
51908	55177
26538	55173
43006	55164
74664	55156
41346	55145
27787	55141
528	55140
38172	55137
29973	55132
18572	55131
45984	55129
30770	55122
36266	55117
42933	55116
43607	55104
11359	55098
42432	55094
56918	55085
33588	55076
20713	55075
44216	55074
53339	55073
11900	55072
12183	55071
42691	55068
5117	55066
9389	55057
44375	55052
47281	55049
36613	55043
48079	55040
27860	55039
20149	55038
56617	55037
36150	55036
60528	55035
23251	55031
41257	55029
17102	55017
19315	54990
28308	54981
1480	54971
9313	54970
53201	54970
39546	54969
41549	54969
59064	54962
30367	54961
55996	54959
5643	54958
3104	54947
43025	54936
30131	54921
948	54919
27292	54917
24455	54913
24847	54912
43235	54909
23640	54901
1347	54889
3975	54885
43567	54880
23663	54872
19643	54867
41054	54864
5553	54851
27882	54844
32447	54836
10331	54824
50657	54822
23065	54820
3901	54810
6592	54810
53408	54801
30383	54788
29144	54767
34538	54762
36559	54761
45781	54743
29706	54735
48319	54721
5445	54706
45859	54705
13250	54704
22031	54702
32400	54699
31774	54692
32779	54689
22180	54686
10822	54680
36477	54678
43014	54673
42566	54672
45652	54671
51116	54665
26990	54662
29881	54658
38969	54656
37693	54638
44321	54633
9896	54628
6973	54626
24515	54626
7065	54625
43212	54621
37682	54617
18790	54614
19822	54613
16722	54612
40863	54612
32631	54591
55083	54591
39394	54590
17152	54589
21040	54587
67014	54580
51598	54576
21713	54559
29353	54546
31566	54545
50820	54531
45927	54524
60059	54519
31608	54514
26388	54510
35706	54505
41506	54494
36977	54467
33763	54464
54317	54461
251	54456
74981	54455
31794	54447
12911	54443
32177	54443
2665	54435
18800	54434
25945	54434
36863	54433
7084	54421
40123	54415
6726	54414
42062	54410
37214	54405
46803	54405
5482	54397
43837	54397
29747	54392
43753	54392
42146	54379
52877	54371
37145	54361
46611	54360
34581	54356
3091	54355
5623	54349
38292	54314
44114	54314
38313	54310
5249	54308
22806	54302
4146	54301
21113	54300
47308	54298
2276	54290
23480	54287
39878	54284
39772	54281
43602	54276
49346	54271
46211	54268
45975	54265
46572	54265
56771	54265
4491	54261
26674	54259
19009	54258
38726	54258
65969	54258
22290	54257
35163	54257
2002	54254
12127	54249
18114	54241
34171	54217
40872	54212
43204	54212
66160	54211
43808	54206
39804	54193
53846	54185
19544	54182
35592	54176
41382	54176
31446	54173
42687	54163
31738	54161
13479	54156
48162	54148
20285	54147
13070	54146
42322	54146
11127	54144
36628	54143
28514	54142
49985	54141
40409	54134
37284	54128
45966	54127
4044	54123
40737	54123
10504	54122
28293	54119
51537	54119
35688	54118
2816	54102
11095	54102
37661	54101
44436	54097
28485	54095
47621	54086
26431	54083
25269	54074
31643	54071
47386	54060
7698	54055
41807	54055
33390	54054
27549	54053
10743	54052
39103	54050
19762	54049
44524	54049
5617	54047
18970	54046
37394	54045
4819	54044
12640	54030
17433	54027
30545	54026
29142	54010
36897	54008
51488	54000
22838	53997
31734	53990
34244	53985
5524	53980
35847	53969
49597	53966
3214	53964
59627	53960
41017	53951
15562	53946
61625	53944
34166	53941
2452	53937
38952	53932
45778	53927
24495	53925
30161	53924
31071	53915
45215	53912
33756	53907
66934	53903
28649	53884
39064	53879
44204	53875
41752	53870
1641	53860
3375	53860
24880	53858
33482	53854
31528	53852
20113	53851
43988	53843
3167	53841
9492	53807
37936	53795
2539	53784
22853	53780
34587	53775
3558	53762
14052	53761
36002	53761
10878	53760
43873	53759
20995	53749
33789	53748
13256	53745
13542	53737
22421	53718
37156	53708
41677	53705
25986	53698
1432	53696
55467	53684
19856	53675
36392	53672
27193	53668
55548	53666
44196	53661
47351	53661
1210	53659
33622	53659
9475	53646
34725	53644
44493	53644
45753	53642
5656	53638
43279	53627
35662	53619
54808	53618
48446	53616
26589	53614
7100	53604
52008	53592
54488	53592
46911	53578
70260	53577
27611	53576
44291	53570
37230	53569
11098	53566
52750	53560
36243	53558
34250	53556
48913	53550
7455	53544
37153	53543
37444	53540
25114	53539
17582	53532
20001	53528
35654	53528
48523	53528
3411	53525
5974	53523
44327	53513
29935	53504
26397	53494
37019	53493
7124	53491
42944	53481
31806	53465
43854	53462
9979	53461
63143	53458
11790	53456
28729	53443
39816	53443
4101	53430
25600	53425
43122	53424
43798	53420
46394	53414
37849	53412
32662	53410
40702	53403
29744	53385
36389	53383
25070	53374
25242	53360
42214	53359
3431	53345
40811	53340
47289	53340
59959	53333
14963	53322
9985	53318
45276	53314
16754	53309
1304	53303
61382	53301
26995	53292
44960	53284
4272	53283
27356	53280
3348	53274
26233	53272
33269	53271
36999	53270
40267	53265
31658	53260
13387	53255
18738	53253
14996	53249
33682	53244
37110	53242
47507	53241
21167	53234
37919	53233
28134	53224
23911	53222
21101	53220
59751	53218
27707	53206
5749	53202
43358	53197
18812	53192
21573	53192
40316	53192
45479	53185
41121	53184
64079	53177
27459	53162
28610	53162
39030	53153
50057	53153
26963	53151
44713	53142
29586	53141
7858	53137
35150	53122
43022	53120
9376	53112
38336	53112
39756	53112
18852	53109
21700	53109
20728	53106
5206	53103
41141	53087
27063	53086
36743	53085
7970	53074
34200	53070
28199	53059
54209	53059
23849	53057
15439	53055
27815	53032
13518	53025
34726	53020
52773	53020
11453	53019
32483	53015
33818	53013
56819	53004
33319	53000
25806	52998
23727	52990
42675	52982
59710	52976
45804	52963
42106	52960
30437	52951
13520	52941
4769	52939
8451	52938
23321	52936
11832	52929
30106	52918
45286	52898
28046	52897
10748	52896
26552	52889
48739	52885
27287	52880
4162	52877
8287	52867
46816	52863
19219	52848
44512	52847
59129	52841
32976	52838
23534	52837
37636	52837
16423	52834
9048	52832
9403	52832
15767	52819
22766	52815
29180	52814
25265	52810
5686	52805
4519	52797
10719	52795
41184	52792
41041	52777
9287	52767
45729	52763
42702	52760
14901	52756
22847	52748
39260	52748
29177	52733
43943	52732
15959	52723
32953	52712
13269	52710
3310	52709
47544	52709
22120	52705
3788	52704
36102	52688
57609	52684
36812	52683
1866	52681
13119	52681
7491	52680
33458	52664
20350	52658
29956	52654
16535	52652
45374	52652
56977	52647
23141	52641
43147	52639
39063	52638
31149	52636
32865	52633
4403	52626
35831	52625
43064	52614
1369	52607
27829	52602
28387	52601
72342	52597
20185	52593
34030	52589
42861	52586
10252	52581
28101	52580
21484	52577
34947	52576
22334	52571
33940	52548
55837	52541
40138	52533
41732	52525
7306	52522
19807	52522
58271	52515
40333	52509
41831	52508
35378	52501
42915	52468
50115	52448
28739	52446
39020	52445
33426	52438
36649	52437
6282	52434
49365	52432
4985	52429
43434	52428
20826	52427
35669	52426
3760	52421
38111	52408
6740	52405
30310	52399
6131	52396
45826	52392
13222	52391
14028	52390
47763	52380
55660	52371
50782	52365
23418	52356
25103	52352
39780	52336
13936	52332
52106	52328
4524	52324
35367	52311
27071	52309
2888	52305
18068	52305
34641	52301
44999	52299
51725	52299
16202	52295
37860	52290
4611	52289
38890	52288
14560	52285
12839	52278
38743	52275
39576	52266
16032	52262
37388	52261
12858	52257
12023	52254
24892	52251
65412	52251
33716	52245
23933	52244
34359	52235
13823	52228
7282	52223
30580	52218
44136	52217
30617	52210
34055	52202
36683	52199
14999	52198
41215	52187
29910	52183
41765	52182
34877	52175
36705	52172
21183	52170
4839	52161
46958	52161
45994	52158
16471	52152
17801	52148
52409	52146
29273	52142
39403	52138
13664	52111
43532	52111
36355	52105
3727	52090
36091	52084
24134	52079
18189	52075
23400	52073
2071	52072
19716	52067
5689	52064
19192	52064
85129	52064
9974	52053
28341	52034
36918	52031
49432	52026
26034	52018
42221	52013
26754	52010
51842	51996
28044	51993
50812	51988
60174	51987
47296	51981
86393	51980
35745	51978
26108	51974
5457	51972
20276	51971
41885	51969
34592	51968
49623	51965
39492	51956
18861	51955
45140	51954
14024	51940
26138	51933
47107	51931
12353	51929
8024	51923
23857	51923
38239	51923
2703	51920
25097	51904
3723	51898
36542	51898
22325	51892
44274	51891
59070	51880
28377	51878
12110	51874
23354	51871
57173	51866
18747	51853
25684	51852
38586	51835
45740	51835
1488	51824
40878	51824
27732	51819
32521	51815
38350	51815
52748	51811
2861	51806
1773	51801
634	51798
52496	51798
56210	51793
1338	51792
52836	51789
59927	51785
50941	51782
7888	51780
32584	51780
16680	51779
54122	51775
36791	51772
66364	51752
36439	51745
3165	51743
51165	51739
27273	51715
34899	51711
2036	51701
30665	51677
38970	51673
23570	51670
36292	51665
54589	51650
51194	51647
11272	51635
31785	51626
53011	51624
32016	51613
38355	51612
32420	51611
25328	51610
22351	51602
30061	51595
2468	51594
48477	51591
25196	51581
42895	51580
14542	51574
16742	51566
17862	51564
18966	51562
40344	51562
17033	51556
22769	51548
54844	51545
27988	51544
50564	51544
3426	51525
48535	51522
19801	51519
52575	51514
11434	51506
46557	51506
30568	51493
8392	51489
44643	51480
24545	51470
17473	51467
13972	51466
5308	51460
20465	51460
8200	51450
18888	51434
1313	51433
25351	51430
44580	51420
23511	51411
50242	51409
56774	51406
42924	51400
19721	51399
1569	51398
65758	51392
14655	51389
120	51388
50180	51386
995	51385
7351	51382
5162	51375
27555	51369
2508	51364
12457	51364
58332	51360
69011	51359
31152	51356
31701	51353
31184	51349
13726	51344
6079	51343
30112	51341
47731	51340
37118	51334
22310	51333
33581	51332
20721	51320
9773	51318
39916	51318
9197	51312
51140	51309
41123	51296
30694	51285
48240	51283
18613	51280
34426	51266
50741	51255
53180	51252
54756	51249
44215	51246
44500	51244
7099	51242
48786	51233
8463	51229
7319	51227
21224	51227
35287	51215
56309	51214
55934	51213
36398	51208
43045	51203
47944	51202
8531	51201
30643	51196
27971	51195
21018	51193
40900	51192
29402	51186
4900	51163
53068	51157
25059	51153
4520	51151
22817	51146
50015	51144
44398	51142
34846	51132
47909	51127
59433	51127
28737	51126
47884	51098
29263	51085
31013	51085
47209	51083
42141	51081
42189	51079
57481	51074
28171	51073
43765	51073
34682	51072
3342	51063
29399	51041
57594	51037
25738	51033
7595	51028
37154	51027
40586	51025
33420	51023
26511	51015
28573	51012
43592	51006
12328	51005
50532	51004
15621	51002
34208	51001
64749	50993
17921	50981
37249	50974
34396	50972
38039	50969
33067	50966
35406	50964
25247	50960
55564	50957
11995	50956
47108	50955
38475	50946
20968	50940
40228	50926
34871	50908
9967	50900
57546	50900
51382	50899
45527	50896
3103	50876
34957	50876
32200	50869
17970	50863
23786	50861
45932	50859
36724	50856
27937	50853
51213	50832
21937	50831
52364	50822
15453	50816
46003	50815
54533	50801
14105	50788
47654	50786
33714	50784
12811	50783
50810	50780
59593	50773
64671	50771
30194	50764
49180	50763
20247	50758
24723	50758
19556	50756
22288	50747
44308	50747
19396	50743
69406	50729
13880	50727
33233	50727
40969	50710
20366	50709
11429	50705
30890	50704
31772	50704
28424	50702
12032	50695
6226	50688
16470	50687
55855	50674
13830	50672
16654	50669
46261	50656
39862	50653
39911	50652
14309	50651
36545	50642
9750	50638
30572	50627
45108	50626
59711	50625
29911	50623
35021	50623
42744	50615
15577	50611
27875	50608
45584	50608
41787	50604
34038	50603
5202	50598
34915	50583
37908	50583
39605	50581
35965	50570
34131	50567
37002	50565
12187	50561
32143	50560
32019	50552
51441	50552
25441	50545
10622	50542
57459	50534
2893	50533
7845	50531
33922	50531
20204	50528
61587	50528
40298	50524
51127	50524
42690	50519
1535	50515
46754	50515
36586	50507
6140	50501
68968	50496
26301	50471
54125	50461
35580	50457
24366	50452
56415	50444
37052	50443
51705	50441
48540	50439
24245	50435
34020	50435
12486	50400
12849	50399
35416	50388
39210	50388
5952	50385
4063	50368
41764	50367
17838	50357
36732	50349
30319	50342
53881	50339
55236	50337
22951	50335
45196	50319
53217	50315
58980	50312
78497	50312
3711	50306
35201	50306
10098	50305
50789	50298
35776	50293
22047	50292
48569	50282
21439	50279
48684	50279
29549	50272
42969	50266
38956	50260
41575	50259
24022	50257
7870	50256
41011	50251
39182	50244
26935	50240
16403	50239
2723	50229
44472	50215
29344	50204
2475	50202
15415	50198
36127	50193
50529	50177
45916	50172
60550	50170
50398	50167
34227	50166
45879	50163
47577	50153
13948	50152
60327	50152
25817	50148
26317	50148
37764	50146
47829	50142
9926	50130
18457	50124
447	50118
10264	50116
32718	50110
23931	50109
5956	50108
47943	50106
64135	50106
47707	50097
51031	50097
32163	50093
47088	50090
15711	50085
3700	50083
50093	50081
35821	50080
58760	50079
37493	50071
32118	50060
25073	50057
44393	50053
42582	50049
11846	50043
46110	50043
48719	50042
36864	50040
64765	50031
75186	50029
9059	50027
32930	50024
4656	50023
54741	50020
22592	50019
59554	50018
94946	50018
5981	50016
26938	50004
12955	49996
18045	49994
10886	49993
35266	49987
45530	49984
2944	49978
44422	49971
21395	49967
44541	49962
41628	49961
25868	49948
47942	49927
22300	49925
46883	49925
21615	49924
56493	49924
9228	49904
33866	49891
6393	49889
57085	49886
28823	49885
38582	49883
1875	49882
48488	49880
1158	49871
35405	49865
1827	49855
3992	49855
33139	49853
11567	49846
56223	49844
23578	49843
33599	49840
35701	49839
25187	49832
42932	49826
43097	49826
12832	49824
33061	49824
53558	49816
36120	49811
56353	49810
47754	49800
38687	49797
40285	49790
2153	49788
39422	49788
45072	49782
41587	49776
9276	49774
41545	49772
18358	49768
20282	49766
27283	49756
30931	49756
55274	49755
43302	49753
7382	49750
43046	49750
46421	49750
52906	49738
70733	49728
46980	49725
26286	49718
45317	49714
22269	49711
50253	49708
26225	49706
42780	49705
43399	49699
42712	49692
20633	49684
44133	49682
41421	49670
23160	49660
23565	49655
4664	49651
44812	49643
18848	49641
25777	49636
31000	49635
14295	49630
45855	49625
38069	49621
32492	49617
16780	49612
20869	49605
42326	49600
21429	49594
46726	49594
4837	49593
6321	49574
26524	49561
38222	49558
14510	49556
58574	49553
41492	49546
36783	49544
11179	49542
52202	49540
18759	49534
3854	49531
16102	49531
51609	49516
24244	49515
32857	49506
46681	49505
2728	49478
10285	49476
37390	49472
13873	49453
39049	49444
35371	49434
46926	49433
35856	49418
47205	49413
31747	49412
64228	49409
17543	49401
41567	49397
56276	49392
23201	49388
41208	49388
41508	49387
9566	49386
37471	49384
6172	49382
26344	49380
22112	49374
10073	49358
50648	49355
51907	49355
30774	49347
46389	49346
34935	49344
31496	49337
14408	49331
19135	49326
24213	49322
47498	49321
45237	49320
31302	49307
16431	49305
35158	49300
58316	49299
46503	49291
48270	49278
34950	49274
18174	49273
46012	49269
41961	49267
3859	49263
55097	49262
19287	49259
58368	49254
20909	49244
59983	49239
34921	49237
13580	49226
53268	49225
43431	49213
43561	49213
11839	49210
29428	49208
41436	49204
46331	49204
4335	49202
58671	49201
18807	49196
32388	49192
51483	49191
82780	49182
44925	49180
32809	49174
36751	49173
56470	49173
62494	49173
45806	49158
42191	49156
11327	49151
22138	49129
15275	49120
49564	49115
48130	49111
35948	49108
34334	49107
17573	49104
17792	49103
44418	49096
1350	49094
24799	49094
5699	49089
21066	49081
24763	49080
28370	49078
2811	49077
31642	49074
51777	49068
49034	49054
49135	49046
48349	49045
32387	49041
38480	49027
10148	49020
38362	49014
19742	49011
21974	49007
19288	49002
35786	49000
56327	48998
47686	48996
34901	48995
34508	48994
25299	48992
1253	48985
13386	48984
45331	48982
41967	48978
31175	48976
22493	48972
30685	48964
33036	48958
38855	48958
14570	48955
16022	48955
35616	48955
34565	48950
55429	48945
23017	48942
33394	48932
48083	48932
10124	48928
30153	48923
2912	48921
33105	48917
19337	48893
16772	48878
34021	48876
32734	48875
44992	48873
37717	48862
25700	48861
36843	48859
49459	48852
37475	48841
16437	48839
34256	48839
44563	48837
46965	48830
37578	48827
42666	48827
25898	48821
18525	48808
1476	48799
31080	48795
45099	48794
42850	48790
27885	48786
47917	48785
12545	48784
59110	48782
8878	48781
34167	48776
40605	48773
44696	48773
33485	48765
54990	48765
47928	48763
47710	48760
30122	48754
16025	48746
13473	48743
16071	48739
58184	48733
1108	48732
12894	48731
68455	48728
35707	48725
41548	48723
42258	48720
43029	48715
32187	48709
8489	48707
40352	48702
49942	48702
47077	48701
63452	48701
37107	48699
20566	48693
49004	48688
57087	48683
42897	48682
20084	48669
56371	48669
3541	48667
28249	48656
13956	48642
38686	48633
8207	48631
7812	48624
20269	48621
53996	48621
13774	48618
23460	48605
863	48604
16428	48604
62097	48590
59042	48583
22205	48579
27914	48569
11302	48568
46191	48561
10701	48557
26718	48555
35036	48555
22478	48543
50372	48537
69668	48529
49689	48525
52292	48520
27554	48519
53366	48516
57506	48512
49809	48508
35343	48481
62032	48477
60630	48473
28580	48472
33508	48472
17976	48463
9433	48459
34593	48452
5897	48451
4295	48445
35902	48439
3221	48434
30557	48430
42348	48427
24946	48426
5058	48425
26931	48423
52055	48423
33808	48421
8978	48419
26324	48418
3178	48417
43464	48417
5849	48414
41475	48414
34940	48413
37179	48411
55582	48372
48379	48371
49078	48371
20590	48365
18337	48363
62231	48358
17625	48352
3819	48349
1643	48342
35508	48342
31052	48333
8372	48332
7854	48326
39961	48323
21674	48322
35609	48319
14051	48313
8341	48311
56435	48311
54930	48310
9180	48307
53459	48307
23843	48294
58661	48293
58944	48287
34079	48282
17394	48275
29906	48274
3445	48271
27940	48265
45896	48262
12450	48261
47440	48260
42045	48248
50212	48244
40563	48243
16192	48236
36004	48229
10674	48227
8498	48224
2230	48223
30891	48212
44193	48207
44478	48206
46096	48204
37769	48196
28003	48191
14773	48171
38318	48163
9150	48159
51040	48159
52070	48151
42020	48148
49404	48146
36909	48142
48691	48141
28040	48129
39034	48122
48827	48115
7376	48109
2935	48107
28180	48095
37637	48095
39612	48091
18371	48083
32197	48083
50651	48081
2574	48076
32663	48075
12536	48072
38025	48071
38454	48060
47578	48060
58361	48060
49144	48050
4366	48047
6433	48038
26796	48024
26161	48020
7646	48009
48954	48006
44025	48005
12508	47995
42284	47992
50189	47986
19496	47983
35732	47981
11735	47979
8647	47978
40712	47977
16809	47975
44699	47971
11160	47970
49153	47970
45249	47967
10785	47962
37868	47962
17389	47961
24560	47951
43287	47951
49832	47950
31326	47945
45841	47945
8987	47944
12543	47940
21969	47938
37402	47930
21226	47929
67000	47926
70054	47926
31169	47925
27278	47919
41886	47911
55190	47906
41393	47897
32844	47888
43698	47886
22316	47885
24870	47884
20561	47880
54375	47852
38049	47849
3314	47837
3495	47834
23205	47832
28772	47828
20145	47821
42358	47817
12770	47811
2545	47805
66337	47793
38296	47789
25462	47776
37521	47770
46049	47767
7865	47764
44211	47763
17765	47751
2799	47739
51086	47730
34662	47727
12992	47725
35858	47722
30414	47718
2488	47710
59533	47708
39294	47706
25155	47705
17031	47698
27979	47697
23025	47691
54846	47690
26480	47688
35799	47687
9407	47686
34243	47686
6202	47673
41302	47662
54174	47659
30420	47655
15751	47654
52852	47653
38224	47645
33674	47644
49750	47639
32452	47627
8535	47626
75834	47624
49579	47621
41793	47620
50164	47619
44164	47613
57698	47613
19455	47601
60007	47600
2332	47593
21140	47593
15498	47592
48166	47591
46831	47590
39212	47587
21139	47570
55538	47563
44698	47561
30635	47556
43714	47555
42954	47548
5024	47538
27606	47536
6392	47530
53116	47505
74450	47499
28655	47496
46478	47496
41300	47493
50628	47493
38673	47492
21422	47484
22238	47478
16402	47466
41890	47466
34417	47462
42648	47462
7134	47450
27408	47450
23192	47443
41140	47443
7656	47440
28251	47438
34169	47433
67846	47423
37036	47422
49861	47417
40306	47404
23892	47401
42560	47400
8424	47395
41948	47378
42839	47378
54588	47369
21513	47364
43621	47355
27657	47353
46864	47348
22850	47343
33457	47338
3961	47328
61412	47326
9042	47322
59977	47310
21010	47304
6018	47302
25476	47299
38455	47293
35439	47283
10673	47281
22843	47281
61924	47275
23562	47253
46613	47250
22167	47235
9151	47233
32411	47233
32824	47232
2467	47230
59318	47228
51883	47225
1982	47220
6685	47213
40572	47213
42673	47206
34383	47202
36813	47200
51770	47198
66133	47193
13981	47191
24878	47184
4488	47175
44995	47171
66585	47171
49283	47169
52727	47169
43972	47166
35511	47139
39812	47133
53368	47133
